Date,Day of Week,Month,Full Time,Time,AM/PM,Visitor,Goals,Home,Goals.1,Att.,LOG,Lagged_attendance_1,Lagged_attendance_2,Lagged_attendance_3,Attendance_moving_avg
12/2/2022,Fri,Dec,7:00 PM,7:00,PM,Ottawa Senators,3,New York Rangers,2,18006.0,2:45,16263.0,18052.0,18096.0,17440.333333333332
12/2/2022,Fri,Dec,8:00 PM,8:00,PM,Columbus Blue Jackets,4,Winnipeg Jets,1,13240.0,2:31,18006.0,16263.0,18052.0,15836.333333333334
12/3/2022,Sat,Dec,7:00 PM,7:00,PM,Colorado Avalanche,1,Boston Bruins,5,17850.0,2:40,13240.0,18006.0,16263.0,16365.333333333334
12/3/2022,Sat,Dec,10:00 PM,10:00,PM,Washington Capitals,2,Calgary Flames,5,18698.0,2:30,17850.0,13240.0,18006.0,16596.0
12/3/2022,Sat,Dec,7:00 PM,7:00,PM,Vegas Golden Knights,4,Detroit Red Wings,1,19515.0,2:24,18698.0,17850.0,13240.0,18687.666666666668
12/3/2022,Sat,Dec,7:00 PM,7:00,PM,Montreal Canadiens,3,Edmonton Oilers,5,18347.0,2:25,19515.0,18698.0,17850.0,18853.333333333332
12/3/2022,Sat,Dec,10:30 PM,10:30,PM,Carolina Hurricanes,4,Los Angeles Kings,2,16067.0,2:27,18347.0,19515.0,18698.0,17976.333333333332
12/3/2022,Sat,Dec,2:00 PM,2:00,PM,Anaheim Ducks,4,Minnesota Wild,5,17822.0,2:56,16067.0,18347.0,19515.0,17412.0
12/3/2022,Sat,Dec,7:30 PM,7:30,PM,Chicago Blackhawks,5,New York Rangers,2,18006.0,2:29,17822.0,16067.0,18347.0,17298.333333333332
12/3/2022,Sat,Dec,7:00 PM,7:00,PM,San Jose Sharks,2,Ottawa Senators,5,17101.0,2:24,18006.0,17822.0,16067.0,17643.0
12/3/2022,Sat,Dec,7:00 PM,7:00,PM,New Jersey Devils,3,Philadelphia Flyers,2,18427.0,2:23,17101.0,18006.0,17822.0,17844.666666666668
12/3/2022,Sat,Dec,7:00 PM,7:00,PM,St. Louis Blues,2,Pittsburgh Penguins,6,17330.0,2:28,18427.0,17101.0,18006.0,17619.333333333332
12/3/2022,Sat,Dec,10:00 PM,10:00,PM,Florida Panthers,5,Seattle Kraken,1,17151.0,2:24,17330.0,18427.0,17101.0,17636.0
12/3/2022,Sat,Dec,7:00 PM,7:00,PM,Toronto Maple Leafs,3,Tampa Bay Lightning,4,19092.0,2:39,17151.0,17330.0,18427.0,17857.666666666668
12/3/2022,Sat,Dec,10:00 PM,10:00,PM,Arizona Coyotes,2,Vancouver Canucks,3,18516.0,2:34,19092.0,17151.0,17330.0,18253.0
12/4/2022,Sun,Dec,7:00 PM,7:00,PM,San Jose Sharks,3,Buffalo Sabres,6,13655.0,2:22,18516.0,19092.0,17151.0,17087.666666666668
12/4/2022,Sun,Dec,6:00 PM,6:00,PM,Detroit Red Wings,4,Columbus Blue Jackets,2,16087.0,2:28,13655.0,18516.0,19092.0,16086.0
12/4/2022,Sun,Dec,3:00 PM,3:00,PM,Minnesota Wild,6,Dallas Stars,5,18120.0,2:38,16087.0,13655.0,18516.0,15954.0
12/4/2022,Sun,Dec,7:30 PM,7:30,PM,Chicago Blackhawks,0,New York Islanders,3,16124.0,2:32,18120.0,16087.0,13655.0,16777.0
12/4/2022,Sun,Dec,3:00 PM,3:00,PM,Anaheim Ducks,2,Winnipeg Jets,5,13444.0,2:30,16124.0,18120.0,16087.0,15896.0
12/5/2022,Mon,Dec,7:00 PM,7:00,PM,Vegas Golden Knights,4,Boston Bruins,3,17850.0,2:46,13444.0,16124.0,18120.0,15806.0
12/5/2022,Mon,Dec,9:00 PM,9:00,PM,Arizona Coyotes,2,Calgary Flames,3,16899.0,2:23,17850.0,13444.0,16124.0,16064.333333333334
12/5/2022,Mon,Dec,8:30 PM,8:30,PM,Washington Capitals,3,Edmonton Oilers,2,17264.0,2:24,16899.0,17850.0,13444.0,17337.666666666668
12/5/2022,Mon,Dec,7:00 PM,7:00,PM,St. Louis Blues,4,New York Rangers,6,16682.0,2:30,17264.0,16899.0,17850.0,16948.333333333332
12/5/2022,Mon,Dec,7:00 PM,7:00,PM,Colorado Avalanche,3,Philadelphia Flyers,5,18361.0,2:21,16682.0,17264.0,16899.0,17435.666666666668
12/5/2022,Mon,Dec,10:30 PM,10:30,PM,Montreal Canadiens,6,Vancouver Canucks,7,18420.0,2:31,18361.0,16682.0,17264.0,17821.0
12/6/2022,Tue,Dec,10:00 PM,10:00,PM,Carolina Hurricanes,3,Anaheim Ducks,4,14576.0,2:29,18420.0,18361.0,16682.0,17119.0
12/6/2022,Tue,Dec,8:30 PM,8:30,PM,Toronto Maple Leafs,4,Dallas Stars,0,18021.0,2:22,14576.0,18420.0,18361.0,17005.666666666668
12/6/2022,Tue,Dec,7:00 PM,7:00,PM,Chicago Blackhawks,0,New Jersey Devils,3,13071.0,2:18,18021.0,14576.0,18420.0,15222.666666666666
